시설명,시설유형,도로명 주소,lat,lon,행정구역
사랑재가복지센터,재가노인복지시설,"인천광역시 남동구 주안로 234, 2층 204호 (간석동, 풍림아파트상가)",37.46307892,126.6961434,남동구
시온노인복지센터,재가노인복지시설,"인천광역시 남동구 남동대로 719, 4층 (구월동, 구일빌딩)",37.44660862,126.7068713,남동구
이삭노인요양복지센터,재가노인복지시설,"인천광역시 남동구 호구포로928번길 7, 1층 101호 (간석동, 미래프라자)",37.46523661,126.7212913,남동구
큰딸노인재가복지시설,재가노인복지시설,"인천광역시 남동구 만수로 8, 2층 (만수동)",37.45794454,126.7302429,남동구
태양재가복지센터,재가노인복지시설,"인천광역시 남동구 만의골로 202, 103호 (장수동)",37.46067823,126.7732739,남동구
정성노인복지센터,재가노인복지시설,"인천광역시 남동구 서창남순환로215번길 36, 3층 301호 (서창동, 리치프라자)",37.42575645,126.747722,남동구
새희망재가복지센터,재가노인복지시설,"인천광역시 남동구 방축로 488-3, 2층 (간석동, 스카이빌딩)",37.46709062,126.6922529,남동구
효심재가노인복지센터,재가노인복지시설,"인천광역시 남동구 소래로 689, 2층 (만수동)",37.45112987,126.7350257,남동구
더나은재가요양복지센터,재가노인복지시설,"인천광역시 남동구 남동대로 730, 2층 (구월동, 동아빌딩)",37.44743693,126.7076368,남동구
선한케어복지센터,재가노인복지시설,"인천광역시 남동구 남동대로370번길 114, 상가동 202호 (논현동, 동보아파트)",37.41341441,126.7118358,남동구
인천YWCA재가복지센터,재가노인복지시설,"인천광역시 남동구 정각로 8, 5~7층 (구월동, 인천YWCA회관)",37.45483502,126.7027513,남동구
100세동안 남동구점,재가노인복지시설,"인천광역시 남동구 구월남로 172, 1층 107호 (구월동)",37.45275254,126.7084157,남동구
기억정원데이케어센터,재가노인복지시설,"인천광역시 남동구 호구포로 915, 3층 301호 (간석동)",37.46420959,126.7204722,남동구
영재재가센터,재가노인복지시설,"인천광역시 남동구 만수서로37번길 11, 1층 (만수동)",37.46194761,126.7296327,남동구
복사꽃재가노인복지센터,재가노인복지시설,"인천광역시 남동구 남동대로765번길 17, 304호 (구월동, 수지인텔리타워)",37.45060723,126.7066895,남동구
현대복지용구,재가노인복지시설,"인천광역시 남동구 복개서로35번길 17-10, 201(우측)호 (구월동)",37.44984054,126.7265485,남동구
효담재가노인복지센터,재가노인복지시설,"인천광역시 남동구 소래역서로 6-10, 101호 (논현동)",37.40268937,126.7316154,남동구
샬롬방문요양센터,재가노인복지시설,"인천광역시 남동구 담방로 105, 7702동 210호 (만수동)",37.45042499,126.7398973,남동구
온누리노인복지센터,재가노인복지시설,"인천광역시 남동구 백범로 254, 8층 (간석동, 대하빌딩)",37.4609929,126.7213069,남동구
효나누미노인복지센터,재가노인복지시설,"인천광역시 남동구 남동대로884번길 41, 103호 (간석동)",37.46158261,126.7108864,남동구
늘푸른방문요양센터,재가노인복지시설,"인천광역시 남동구 매소홀로 1119, 2층 201호 (서창동, 제상가동)",37.4386355,126.7471686,남동구
가천재가센터,재가노인복지시설,"인천광역시 남동구 구월로131번길 20, 2층 201호 (간석동)",37.45784289,126.705073,남동구
케어닥방문요양센터인천점,재가노인복지시설,"인천광역시 남동구 남동대로799번길 34, B동 124호 (구월동, 신영구월지웰시티푸르지오)",37.45407064,126.707828,남동구
세움재가복지센터,재가노인복지시설,"인천광역시 남동구 호구포로 214, 4층 403-1호 (논현동, 대진메디컬프라자)",37.40198793,126.710066,남동구
가정재가노인복지센터,재가노인복지시설,"인천광역시 남동구 인주대로751번길 19, 1층 (구월동)",37.45003913,126.720736,남동구
'(A)비지팅엔젤스 인천남동논현방문요양지점,재가노인복지시설,"인천광역시 남동구 남동대로 728, 5층 502호 (구월동)",37.44722936,126.7076065,남동구
와우복지용구,재가노인복지시설,"인천광역시 남동구 앵고개로 963, 1층 (논현동)",37.40361243,126.737044,남동구
이든재가노인복지센터,재가노인복지시설,"인천광역시 남동구 만수서로105번길 33, 201호 (만수동)",37.46248832,126.7389038,남동구
해바라기방문요양센터,재가노인복지시설,"인천광역시 남동구 백범로 309, 1층 (간석동)",37.46315474,126.7154261,남동구
힐링방문요양주간보호센터,재가노인복지시설,"인천광역시 남동구 담방서로23번길 27, 1층 (만수동)",37.44699924,126.7363496,남동구
한울노인주야간보호센터,재가노인복지시설,"인천광역시 남동구 구월로 312, 2층 (만수동, 경인빌딩)",37.45529631,126.7252919,남동구
효성재가복지센터,재가노인복지시설,"인천광역시 남동구 경인로 554, 308호 (간석동, 효성오피스텔)",37.46246706,126.7003137,남동구
단비노인복지센터,재가노인복지시설,"인천광역시 남동구 인주대로 770-1, 2층 (구월동, 하나빌딩)",37.44865489,126.7227147,남동구
엘림방문간호,재가노인복지시설,"인천광역시 남동구 예술로226번길 18, 205호 (구월동, VIP오피스텔)",37.45398081,126.702913,남동구
예은재가복지센터,재가노인복지시설,"인천광역시 남동구 청능대로 581, 10층 (논현동)",37.40127852,126.7235863,남동구
꿈사재가복지센터,재가노인복지시설,"인천광역시 남동구 장승로 49, 3층 (만수동, 동명빌딩)",37.44545821,126.7380141,남동구
새희망노인복지센터,재가노인복지시설,"인천광역시 남동구 복개서로35번길 17-10, 201호 (구월동)",37.44984054,126.7265485,남동구
(주)푸른숲실버케어 재가복지센터,재가노인복지시설,"인천광역시 남동구 남동대로 757, 5층 (구월동)",37.45025121,126.7070912,남동구
온유방문요양센터,재가노인복지시설,"인천광역시 남동구 하촌서로 59, 102호 (만수동, 신성빌딩)",37.45408395,126.729856,남동구
인천재가복지센터,재가노인복지시설,"인천광역시 남동구 인주대로 839, 301호 (만수동)",37.44875804,126.7306241,남동구
친절한노인복지센터,재가노인복지시설,"인천광역시 남동구 구월말로120번길 15, 1층 (만수동)",37.45920987,126.7264124,남동구
그린노인재가복지센터,재가노인복지시설,"인천광역시 남동구 호구포로 294-1, 204호 (논현동, 논현주공아파트 제종합상가동)",37.40882409,126.713123,남동구
이랑방문요양센터,재가노인복지시설,"인천광역시 남동구 담방로21번길 55, 2층 222호 (만수동, 뉴서울아파트 상가)",37.44131441,126.735575,남동구
정나눔복지센터,재가노인복지시설,"인천광역시 남동구 장아산로 133, 3층 (서창동)",37.43908438,126.7495681,남동구
샬롬노인복지센터,재가노인복지시설,"인천광역시 남동구 구월로 303, 3층 (만수동)",37.45581041,126.7245033,남동구
참사랑주야간보호센터,재가노인복지시설,"인천광역시 남동구 백범로 332, 8층 (간석동)",37.4645323,126.7136731,남동구
더존노인재가복지센타,재가노인복지시설,"인천광역시 남동구 소래역로30번길 58, 202호 (논현동)",37.4007467,126.7386958,남동구
명문요양복지센터,재가노인복지시설,"인천광역시 남동구 복개서로 25, 202호 (구월동)",37.45004896,126.726658,남동구
소망노인복지센터,재가노인복지시설,인천광역시 남동구 백범로226번길 53 (만수동),37.4627173,126.7249626,남동구
기쁨노인복지센터,재가노인복지시설,"인천광역시 남동구 남동대로765번길 17, 701호 (구월동, 수지인텔리타워)",37.45060723,126.7066895,남동구
나누리노인복지센터,재가노인복지시설,인천광역시 남동구 인주대로518번길 28-17 (구월동),37.449725,126.6936399,남동구
효다옴재가복지센터,재가노인복지시설,인천광역시 남동구 인주대로681번길 19 (구월동),37.45047449,126.712693,남동구
어울림재가노인복지센터,재가노인복지시설,"인천광역시 남동구 구월말로91번길 18-5, 1층 2호 (만수동)",37.45748238,126.7241359,남동구
모래내복지용구,재가노인복지시설,"인천광역시 남동구 구월남로268번길 1, 1층 101호 (구월동)",37.45203561,126.7195492,남동구
행복한재가복지센터,재가노인복지시설,"인천광역시 남동구 하촌로 41, 2층 (만수동)",37.4516953,126.7322924,남동구
내일재가노인복지시설,재가노인복지시설,"인천광역시 남동구 백범로 399, 506호 (간석동)",37.4670088,126.7069386,남동구
공감노인복지센터,재가노인복지시설,인천광역시 남동구 주안로 231 (간석동),37.4635051,126.6955708,남동구
동행노인재가센터,재가노인복지시설,인천광역시 남동구 인주대로 770-1 (구월동),37.44865489,126.7227147,남동구
삼성요양재가복지센터,재가노인복지시설,"인천광역시 남동구 인주대로 837, 202호 (만수동)",37.44877254,126.7302961,남동구
지키미재가복지센터,재가노인복지시설,"인천광역시 남동구 구월로 73, 202호 (간석동, 금호상가 제6동)",37.45753164,126.6996982,남동구
바른손케어재가복지센터,재가노인복지시설,인천광역시 남동구 남동대로884번길 66 (간석동),37.46148891,126.7122105,남동구
연세간호요양센타,재가노인복지시설,"인천광역시 남동구 남동대로 895, 3층 1호 (간석동)",37.46238872,126.7079676,남동구
온빛노인복지센터,재가노인복지시설,"인천광역시 남동구 백범로227번길 82, 203호 (만수동)",37.45657212,126.723281,남동구
더조은노인복지센터,재가노인복지시설,"인천광역시 남동구 석산로169번길 18, 1층 (간석동)",37.46139318,126.710867,남동구
인천복지용구사업소,재가노인복지시설,인천광역시 남동구 문화서로49번길 17 (구월동),37.44961771,126.6953484,남동구
힐링노인복지센터,재가노인복지시설,"인천광역시 남동구 담방로21번길 55, 2층 17호 (만수동)",37.44131441,126.735575,남동구
사랑채노인복지센터,재가노인복지시설,"인천광역시 남동구 구월말로16번길 12, 101호 (구월동)",37.45030304,126.7251505,남동구
어울림서창주간보호센터,재가노인복지시설,"인천광역시 남동구 서창남순환로216번길 30, 5층 (서창동)",37.42286934,126.7490693,남동구
(A+)아람노인재활주간보호,재가노인복지시설,"인천광역시 남동구 구월남로 216, 403, 404호 (구월동)",37.45250092,126.7134382,남동구
아들과딸인천논현주야간보호센타,재가노인복지시설,"인천광역시 남동구 청능대로595번길 17, 5층 (논현동, 성지타워)",37.40215688,126.7248251,남동구
간석주야간보호센터,재가노인복지시설,인천광역시 남동구 남동대로915번길 43 (간석동),37.46458482,126.7052734,남동구
자연숲실버쉼터주간보호센터,재가노인복지시설,"인천광역시 남동구 논현로 40, 4층 (논현동, 더클라스 프라자)",37.40226508,126.7106937,남동구
헤아림복지센터,재가노인복지시설,"인천광역시 남동구 남동대로 734, 3층 301호 (구월동)",37.44779802,126.7076984,남동구
은빛사랑재활주간보호센터,재가노인복지시설,"인천광역시 남동구 구월남로 126, 301호 (구월동, 동우메트로피아)",37.45295977,126.7034731,남동구
미라클방문요양센터,재가노인복지시설,"인천광역시 남동구 백범로124번길 7, 207호 (만수동, 만수주공상가)",37.45561744,126.7333791,남동구
시온실버케어센터,재가노인복지시설,"인천광역시 남동구 용천로3번길 50-4, 302호 (구월동)",37.45012714,126.7114106,남동구
